movieId,title,genres,tmdbId,language,release_year,country
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,122,en,2003,New Zealand
7154,Mona Lisa Smile (2003),Drama|Romance,11820,en,2003,United States of America
7155,Calendar Girls (2003),Comedy,8696,en,2003,United Kingdom
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,12698,en,2003,United States of America
7157,"Hebrew Hammer, The (2003)",Comedy,19187,en,2003,United States of America
7158,House of Sand and Fog (2003),Drama,11093,en,2003,United States of America
7159,Two Men Went to War (2003),Comedy|War,47952,en,2002,United Kingdom
7160,Monster (2003),Crime|Drama,504,en,2003,United States of America
7161,Cheaper by the Dozen (2003),Children|Comedy,11007,en,2003,United States of America
7162,Cold Mountain (2003),Drama|Romance|War,2289,en,2003,United States of America
7163,Paycheck (2003),Action|Sci-Fi|Thriller,9620,en,2003,Canada
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,10601,en,2003,United Kingdom
7165,"Company, The (2003)",Drama|Musical,52036,en,2003,Germany
7166,"Young Black Stallion, The (2003)",Adventure|Children|Drama,42418,en,2003,United States of America
7167,Japanese Story (2003),Drama,13433,en,2003,Australia
7168,Secret Things (Choses secrètes) (2002),Drama,35712,fr,2002,France
7169,Chasing Liberty (2004),Comedy|Romance,14844,en,2004,United Kingdom
7170,My Baby's Daddy (2004),Comedy,26710,en,2004,United States of America
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,37088,en,2003,United Kingdom
7172,Distant (Uzak) (2002),Drama,31026,tr,2002,Turkey
7173,Along Came Polly (2004),Comedy|Romance,5966,en,2004,United States of America
7174,Teacher's Pet (2004),Animation|Children,24034,en,2004,United States of America
7175,Torque (2004),Action|Crime,10718,en,2004,Australia
7176,Crimson Gold (Talaye sorgh) (2003),Drama,40427,fa,2003,Iran
7177,Osama (2003),Drama,14757,ps,2006,Afghanistan
7178,"Great Gatsby, The (1974)",Drama,11034,en,1974,United States of America
7179,Wuthering Heights (1992),Drama|Romance,25095,en,1992,United Kingdom
7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller,26983,en,1959,United States of America
7181,Ship of Fools (1965),Drama,30080,en,1965,United States of America
7182,Lord Love a Duck (1966),Comedy,52867,en,1966,United States of America
7183,There's a Girl in My Soup (1970),Comedy,42599,en,1970,United Kingdom
7184,This Property is Condemned (1966),Drama|Romance,65012,en,1966,United States of America
7185,Real Men (1987),Comedy|Sci-Fi,44801,en,1987,United States of America
7186,Once Upon a Crime... (1992),Comedy|Mystery,27465,en,1992,Germany
7187,Beyond Therapy (1987),Comedy,83726,en,1987,United States of America
7188,Buster (1988),Comedy|Crime,24782,en,1988,United Kingdom
7189,"Car 54, Where Are You? (1994)",Comedy,31395,en,1994,United States of America
7190,Jane Eyre (1970),Drama,131313,en,1970,United Kingdom
7191,Blame It on the Bellboy (1992),Comedy,34151,en,1992,United Kingdom
7192,Only the Strong (1993),Action,15797,en,1993,France
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,9548,en,1990,United States of America
7194,Bonjour tristesse (1958),Drama,1937,en,1958,United Kingdom
7195,"Enforcer, The (1951)",Crime|Drama|Film-Noir,26712,en,1951,United States of America
7196,"Men, The (1950)",Drama,1882,en,1950,United States of America
7197,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller,70627,en,1974,United Kingdom
7198,"Pick-up Artist, The (1987)",Comedy|Romance,17258,en,1987,United States of America
7199,Melvin Goes to Dinner (2003),Comedy|Drama,34681,en,2003,United States of America
7200,"Court-Martial of Billy Mitchell, The (1955)",Drama|War,118910,en,1955,United States of America
7201,Crime Spree (2003),Comedy|Crime,6277,en,2003,Canada
7202,Beyond Re-Animator (2003),Horror,11429,en,2003,Spain
7203,Final Cut (1998),Drama,47072,en,1998,United Kingdom
7204,Hells Angels on Wheels (1967),Drama,33642,en,1967,United States of America
7205,"Wind and the Lion, The (1975)",Adventure,14815,en,1975,United States of America
7206,Mon Oncle (My Uncle) (1958),Comedy,427,fr,1958,France
7207,Where the Boys Are (1960),Comedy,43049,en,1960,United States of America
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,3022,en,1941,United States of America
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,778,fr,1953,France
7210,My Darling Clementine (1946),Western,3088,en,1946,United States of America
7211,People Will Talk (1951),Comedy|Romance,23152,en,1951,United States of America
7212,I Was a Male War Bride (1949),Comedy|Romance,23567,en,1949,United States of America
7213,Divorce American Style (1967),Comedy,102057,en,1967,United States of America
7214,Kiss Them for Me (1957),Comedy|Romance|War,52367,en,1957,United States of America
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,22584,en,1945,United States of America
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,27725,en,1941,United States of America
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,16227,en,1947,United States of America
7218,"Ox-Bow Incident, The (1943)",Drama|Western,980,en,1943,United States of America
7219,They Drive by Night (1940),Drama,16933,en,1940,United States of America
7220,Micki + Maude (1984),Comedy,42094,en,1984,United States of America
7221,Platinum Blonde (1931),Comedy|Romance,26884,en,1931,United States of America
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,37833,en,1938,United States of America
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,18995,en,1949,United States of America
7224,"Boy with Green Hair, The (1948)",Children|Drama,43759,en,1948,United States of America
7225,Pumping Iron (1977),Documentary,5205,en,1977,United States of America
7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller,2017,en,2002,United States of America
7227,"Trouble with Angels, The (1966)",Comedy,38606,en,1966,United States of America
7228,Cool World (1992),Animation|Comedy|Fantasy,14239,en,1992,United States of America
7229,Money for Nothing (1993),Comedy|Crime,55448,en,1993,United States of America
7230,"Silencers, The (1966)",Action|Comedy,21779,en,1966,United States of America
7231,"Where Angels Go, Trouble Follows (1968)",Comedy,71189,en,1968,United States of America
7232,Heat and Dust (1983),Drama,67794,en,1983,United Kingdom
7233,My Letter to George (Mesmerized) (1986),Drama,73515,en,1985,Australia
7234,"Strada, La (1954)",Drama,405,it,1954,Italy
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,9696,ja,2001,Japan
7236,"Boy and His Dog, A (1975)",Sci-Fi,4917,en,1975,United States of America
7237,"Last Tycoon, The (1976)",Drama|Romance,37774,en,1976,United States of America
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,5055,pl,1958,Poland
7239,Marooned (1969),Drama|Sci-Fi,40140,en,1969,United States of America
7240,King David (1985),Action|Drama|War,42040,en,1985,United Kingdom
7241,Kanal (1957),Drama|War,29933,pl,1957,Poland
7242,Cat Chaser (1989),Action|Thriller,35888,en,1989,United States of America
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,3059,en,1916,United States of America
7244,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi,22727,en,1961,United States of America
7245,Tormented (1960),Horror|Thriller,28586,en,1960,United States of America
7246,"Violent Years, The (1956)",Drama,56157,en,1956,United States of America
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,11708,en,1968,United Kingdom
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,27329,th,2001,Thailand
7249,Plaza Suite (1971),Comedy,42514,en,1971,United States of America
7250,"Out of Towners, The (1970)",Comedy,20444,en,1970,United States of America
7251,Where the Day Takes You (1992),Drama,17736,en,1992,United States of America
7252,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi,114046,en,1962,United States of America
7253,It (1927),Comedy|Romance,82283,en,1927,United States of America
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,1954,en,2004,Canada
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,13476,en,2004,United States of America
7256,Touching the Void (2003),Adventure|Documentary,11194,en,2003,United Kingdom
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,12634,en,2004,United States of America
7258,"Perfect Score, The (2004)",Comedy|Crime,13505,en,2004,Germany
7259,You Got Served (2004),Drama|Musical,14114,en,2004,United States of America
7260,Latter Days (2003),Comedy|Drama|Romance,15708,en,2004,United States of America
7261,Barbershop 2: Back in Business (2004),Comedy,21301,en,2004,United States of America
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,20483,en,2004,Denmark
7263,Miracle (2004),Drama,14292,en,2004,United States of America
7264,An Amazing Couple (2002),Comedy|Romance,44539,fr,2002,France
7265,"Dreamers, The (2003)",Drama,1278,en,2003,Belgium
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,18841,en,2001,United States of America
7267,Who's the Man? (1993),Comedy,25925,en,1993,United States of America
7268,Love at Large (1990),Romance|Thriller,32035,en,1990,United States of America
7269,Hangin' with the Homeboys (1991),Comedy|Drama,74395,en,1991,United States of America
7270,Sleep with Me (1994),Comedy|Drama|Romance,19361,en,1994,United States of America
7271,Just Between Friends (1986),Drama,81824,en,1986,United States of America
7272,Super Fly (Superfly) (1972),Action|Crime|Drama,21968,en,1972,United States of America
7273,"Piece of the Action, A (1977)",Crime|Drama,29493,en,1977,United States of America
7274,Let's Do It Again (1975),Comedy,29473,en,1975,United States of America
7275,Uptown Saturday Night (1974),Comedy,29464,en,1974,United States of America
7276,Hell's Kitchen (1998),Drama,37900,en,1998,United States of America
7277,"Innocent, The (1993)",Drama,91390,en,1993,Germany
7278,Daddy and Them (2001),Comedy|Drama,33557,en,2001,
7279,"Wilby Conspiracy, The (1975)",Thriller,7008,en,1975,United Kingdom
7280,Blacula (1972),Horror,30566,en,1972,United States of America
7281,"Scream, Blacula, Scream! (1973)",Horror,42466,en,1973,United States of America
7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,76176,en,2000,
7283,Swing Shift (1984),Drama,18446,en,1984,United States of America
7284,Trespass (1992),Action|Crime|Thriller,22004,en,1992,United States of America
7285,Thirteen (2003),Drama,11023,en,2003,United Kingdom
7286,Simple Men (1992),Comedy|Drama,47802,en,1992,Italy
7287,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama,92298,en,1976,United Kingdom
7288,Foolish Wives (1922),Drama,35227,en,1922,United States of America
7289,"Silent Night, Bloody Night (1973)",Horror,29852,en,1972,United States of America
7290,"Sin of Harold Diddlebock, The (1947)",Comedy,23001,en,1947,United States of America
7291,Pontiac Moon (1994),Drama,51049,en,1994,United States of America
7292,Best Defense (1984),Comedy|War,11221,en,1984,United States of America
7293,50 First Dates (2004),Comedy|Romance,1824,en,2004,United States of America
7294,Welcome to Mooseport (2004),Comedy,16784,en,2004,Germany
7295,After the Life (2002),Crime|Drama,44674,fr,2002,France
7296,Face (2002),Comedy,292090,en,2002,
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,11083,no,2004,Norway
7298,"Code, The (Mentale, La) (2002)",Action|Crime|Thriller,54045,fr,2002,France
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,337,fr,2003,France
7300,Vanishing Point (1971),Action|Drama,11951,en,1971,United States of America
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,43376,fr,1951,France
7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,28963,en,1924,United States of America
7303,"Diary of Anne Frank, The (1959)",Drama|War,2576,en,1959,United States of America
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,22561,it,1976,Italy
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,19345,en,1987,United States of America
7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,14430,es,1999,Mexico
7307,Flesh & Blood (1985),Action|Adventure|Drama|War,12775,en,1985,Netherlands
7308,King Solomon's Mines (1985),Adventure|Comedy,9838,en,1985,United States of America
7309,"Black Pirate, The (1926)",Action|Adventure,50075,en,1926,United States of America
7310,Raw Deal (1986),Action,2099,en,1986,Netherlands
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,42852,en,1939,United Kingdom
7312,"Follow Me, Boys! (1966)",Comedy|Drama,40454,en,1966,United States of America
7313,Fire Birds (1990),Action|Adventure,6470,en,1990,United States of America
7314,Robot Stories (2003),Drama|Sci-Fi,20032,en,2003,
7315,Against the Ropes (2004),Comedy|Drama,8842,en,2004,Germany
7316,Confessions of a Teenage Drama Queen (2004),Comedy,11132,en,2004,Germany
7317,EuroTrip (2004),Adventure|Comedy,9352,en,2004,United States of America
7318,"Passion of the Christ, The (2004)",Drama,615,en,2004,United States of America
7319,Club Dread (2004),Comedy|Horror,11217,en,2004,United States of America
7320,Dirty Dancing: Havana Nights (2004),Romance,10677,en,2004,United States of America
7321,Twisted (2004),Thriller,13572,en,2004,Germany
7322,Alila (2003),Drama,30735,en,2003,Israel
7323,"Good bye, Lenin! (2003)",Comedy|Drama,338,de,2003,Germany
7324,Hidalgo (2004),Adventure|Drama,2023,en,2004,United States of America
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,9384,en,2004,United States of America
7326,"Reckoning, The (2004)",Crime|Drama,25935,en,2004,Spain
7327,Persona (1966),Drama,797,sv,1966,Sweden
7328,"Passion of Anna, The (Passion, En) (1969)",Drama,42602,sv,1969,Sweden
7329,Walk on the Wild Side (1962),Drama,60792,en,1962,United States of America
7330,Tokyo Joe (1949),Drama|Thriller,70113,en,1949,United States of America
7331,"Serpent's Egg, The (Schlangenei, Das) (1977)",Drama|Thriller,47474,en,1977,Germany
7332,Fire Down Below (1957),Adventure|Drama,56188,en,1957,United Kingdom
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,29084,fr,1943,France
7334,"Front, The (1976)",Comedy|Drama,1723,en,1976,United States of America
7335,Pickup on South Street (1953),Film-Noir,25955,en,1953,United States of America
7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,41876,it,1969,Germany
7337,American Gun (2002),Drama,62190,en,2002,
7338,Richard III (1955),Drama|War,43323,en,1955,United Kingdom
7339,Quartet (1981),Drama|Romance,67022,fr,1981,France
7340,Just One of the Guys (1985),Comedy,24548,en,1985,United States of America
7341,The Chase (1966),Crime|Drama|Thriller,31602,en,1966,United States of America
7342,"Kiss, The (1988)",Horror,57744,en,1988,Canada
7343,Wisconsin Death Trip (1999),Documentary,37044,en,1999,United Kingdom
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,42989,en,1963,United Kingdom
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,17047,en,2004,United States of America
7346,"Girl Next Door, The (2004)",Comedy|Romance,10591,en,2004,Switzerland
7347,Secret Window (2004),Mystery|Thriller,1586,en,2004,United States of America
7348,Spartan (2004),Thriller,11169,en,2004,Germany
7349,Broken Wings (Knafayim Shvurot) (2002),Drama,49689,he,2002,Israel
7350,Games People Play: New York (2004),Comedy|Documentary|Drama,266687,en,2004,United States of America
7351,How to Draw a Bunny (2002),Documentary,66660,en,2002,
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,156,da,2002,Denmark
7353,Clifford (1994),Comedy,2778,en,1994,United States of America
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,10433,en,1993,United States of America
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,47168,en,1996,United Kingdom
7356,Night Crossing (1981),Drama,58995,en,1982,United Kingdom
7357,Peyton Place (1957),Drama|Romance,43236,en,1957,United States of America
7358,Searching for Debra Winger (2002),Documentary,142168,en,2002,United States of America
7359,Walk Like a Man (1987),Comedy,40752,en,1987,United States of America
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,924,en,2004,Canada
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,38,en,2004,United States of America
7362,Taking Lives (2004),Crime|Drama|Thriller,11081,en,2004,United States of America
7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",Crime|Drama,4377,de,2002,Germany
7364,Intermission (2003),Comedy|Crime|Drama,16941,en,2003,Ireland
